Bin Id	Marker lineage	# genomes	# markers	# marker sets	Completeness	Contamination	Strain heterogeneity	Genome size (bp)	# ambiguous bases	# scaffolds	# contigs	N50 (scaffolds)	N50 (contigs)	Mean scaffold length (bp)	Mean contig length (bp)	Longest scaffold (bp)	Longest contig (bp)	GC	GC std (scaffolds > 1kbp)	Coding density	Translation table	# predicted genes	0	1	2	3	4	5+	# unique markers (of 43)	# multi-copy	Insertion branch UID	Taxonomy (contained)	Taxonomy (sister lineage)	GC	Genome size (Mbp)	Gene count	Coding density	Translation table	# descendant genomes	Lineage: GC mean	Lineage: GC std	Lineage: genome size (Mbp) mean	Lineage: genome size (Mbp) std	Lineage: gene count mean	Lineage: gene count std
KR11_S3.mb.37	k__Bacteria (UID2565)	2921	152	93	28.70	1.08	0.00	459937	0	158	158	2962	2962	2910	2910	5719	5719	46.7261820641	3.64	0.933406096922	11	542	109	41	2	0	0	0	11	0	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	46.7261820641	0.459937	542	0.933406096922	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
KR11_S3.mb.36	k__Bacteria (UID209)	5443	105	59	68.84	5.08	0.00	1129816	0	151	151	12307	12307	7482	7482	36628	36628	39.3423353891	3.36	0.838070977929	11	1264	22	80	3	0	0	0	37	0	UID209	k__Bacteria	p__Thermotogae;c__Thermotogae;o__Thermotogales;f__Thermotogaceae	39.3423353891	1.129816	1264	0.838070977929	11	5443	49.2802786832	13.0437086269	3.80716384788	1.82606099193	3594.01377917	1662.99947452
KR11_S3.mb.39	c__Alphaproteobacteria (UID3422)	26	529	308	94.72	4.57	86.96	3381907	0	466	466	9050	9050	7257	7257	50379	50379	69.0853710643	2.00	0.904902766398	11	3662	25	481	23	0	0	0	43	0	UID3440	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	unresolved	69.0853710643	3.381907	3662	0.904902766398	11	5	67.4801846146	0.721788371431	3.3624632	0.171649814813	3364.4	173.002427729
KR11_S3.mb.38	k__Bacteria (UID1452)	924	151	101	70.30	1.98	50.00	1304069	0	66	66	29322	29322	19758	19758	82682	82682	37.5362806723	2.65	0.851477950937	11	1284	34	115	2	0	0	0	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	unresolved	37.5362806723	1.304069	1284	0.851477950937	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR13_S3.mb.79	k__Bacteria (UID1452)	924	151	101	70.96	2.48	0.00	1336246	0	104	104	24367	24367	12848	12848	69169	69169	39.1240834397	2.12	0.84594528253	11	1424	32	116	3	0	0	0	39	1	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	39.1240834397	1.336246	1424	0.84594528253	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR13_S3.mb.78	c__Deltaproteobacteria (UID3216)	83	247	155	76.66	2.18	42.86	1673891	0	351	351	5379	5379	4768	4768	23398	23398	39.9048683576	2.35	0.875121498353	11	1743	47	193	7	0	0	0	41	1	UID3222	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	unresolved	39.9048683576	1.673891	1743	0.875121498353	11	10	47.573190738	4.42758846031	4.9265228	0.75252118178	4496.4	598.472422088
Old_saline_planktonic.mb.99	root (UID1)	5656	56	24	0.00	0.00	0.00	1516515	0	398	398	3916	3916	3810	3810	21058	21058	45.3498976271	5.36	0.933232444124	11	2555	56	0	0	0	0	0	0	0	NA	NA	unresolved	45.3498976271	1.516515	2555	0.933232444124	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_planktonic.mb.98	o__Sphingomonadales (UID3310)	26	569	293	80.52	2.65	61.54	2326540	0	363	363	7890	7890	6409	6409	47587	47587	65.6111650778	2.37	0.909518856327	11	2547	140	416	13	0	0	0	12	0	UID3325	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae	g__Erythrobacter;s__	65.6111650778	2.32654	2547	0.909518856327	11	4	63.9694777129	1.00839961179	3.1034825	0.11094566191	3098.75	110.08491041
Old_saline_planktonic.mb.93	o__Sphingomonadales (UID3310)	26	569	293	55.47	0.99	50.00	2522852	0	633	633	4137	4137	3985	3985	35609	35609	62.8814532125	2.39	0.909329599992	11	2854	265	298	6	0	0	0	13	1	UID3329	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae_3;g__Sphingobium	f__Sphingomonadaceae	62.8814532125	2.522852	2854	0.909329599992	11	4	64.3448905998	0.904918955635	4.323554	0.231431337501	4197.5	173.649791247
Old_saline_planktonic.mb.92	k__Bacteria (UID203)	5449	100	55	24.63	0.00	0.00	584942	0	186	186	3145	3145	3144	3144	8785	8785	47.7343052815	4.50	0.942433608802	11	691	76	24	0	0	0	0	9	0	UID2496	k__Bacteria;p__Spirochaetes;c__Spirochaetia	p__Elusimicrobia;c__Candidatus_Endomicrobium;o__Candidatus_Endomicrobium;f__Candidatus_Endomicrobium;g__Candidatus_Endomicrobium;s__	47.7343052815	0.584942	691	0.942433608802	11	72	38.9697421605	10.3693638763	2.60865927778	1.034157916	2440.63888889	952.666641963
Old_saline_planktonic.mb.91	k__Archaea (UID2)	207	149	107	79.13	1.01	0.00	830571	0	52	52	22714	22714	15972	15972	46972	46972	30.6654097001	1.19	0.917326754727	11	1008	24	123	2	0	0	0	42	1	UID1	k__Archaea (root)	unresolved	30.6654097001	0.830571	1008	0.917326754727	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Old_saline_planktonic.mb.90	c__Alphaproteobacteria (UID3305)	564	349	230	41.42	5.22	0.00	5744084	0	1553	1553	3781	3781	3698	3698	56933	56933	62.0493015074	2.75	0.873846726475	11	6949	222	111	16	0	0	0	13	0	UID3307	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria	o__Sphingomonadales	62.0493015074	5.744084	6949	0.873846726475	11	32	62.9277882683	5.95548778225	3.6052120625	0.878022580819	3453.6875	794.003087112
Old_saline_planktonic.mb.97	c__Gammaproteobacteria (UID4761)	52	693	297	98.28	1.08	0.00	4770595	0	158	158	135058	135058	30193	30193	400574	400574	46.4193669762	6.99	0.902731210677	11	4398	42	644	6	1	0	0	10	0	UID4806	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria	unresolved	46.4193669762	4.770595	4398	0.902731210677	11	6	48.9928982875	2.15722032023	4.04704966667	0.31166346239	3801.66666667	249.725627217
Old_saline_planktonic.mb.96	root (UID1)	5656	56	24	0.00	0.00	0.00	274977	0	62	62	4353	4353	4435	4435	47019	47019	42.4315488204	1.90	0.914352836783	11	516	56	0	0	0	0	0	0	0	NA	NA	unresolved	42.4315488204	0.274977	516	0.914352836783	11	NA	NA	NA	NA	NA	NA	NA
Old_saline_planktonic.mb.95	o__Actinomycetales (UID1593)	69	400	198	99.44	0.67	50.00	2654351	0	39	39	162217	162217	68060	68060	287854	287854	69.7140656982	2.45	0.922387431052	11	2536	2	396	2	0	0	0	42	0	UID1599	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae	unresolved	69.7140656982	2.654351	2536	0.922387431052	11	11	70.0711579131	1.35152336251	3.396337	0.511762950187	3308.72727273	500.06783011
Old_saline_planktonic.mb.94	root (UID1)	5656	56	24	0.00	0.00	0.00	450226	0	125	125	3570	3570	3601	3601	17921	17921	38.4944450121	10.76	0.923449556445	11	851	56	0	0	0	0	0	0	0	NA	NA	unresolved	38.4944450121	0.450226	851	0.923449556445	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.mb.41	o__Rhizobiales (UID3447)	356	408	244	99.32	0.14	0.00	4466560	0	99	99	85769	85769	45116	45116	316467	316467	63.7631421049	2.85	0.89021439318	11	4348	21	386	1	0	0	0	27	0	UID3744	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales	f__Hyphomicrobiaceae	63.7631421049	4.46656	4348	0.89021439318	11	3	58.7283926253	4.33669085948	3.734026	0.16773856301	3693.33333333	180.734304682
OSS_A.mb.40	p__Bacteroidetes (UID2605)	350	315	209	98.09	0.16	0.00	3576689	0	153	153	35328	35328	23377	23377	112769	112769	34.5085636464	1.64	0.902971435313	11	3299	4	310	1	0	0	0	42	0	UID2608	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pedobacter	unresolved	34.5085636464	3.576689	3299	0.902971435313	11	4	39.470605514	4.21311746455	4.90292325	0.652457893304	4240.0	612.436527323
OSS_A.mb.43	k__Bacteria (UID203)	5449	104	58	8.62	0.00	0.00	206459	0	75	75	2663	2663	2752	2752	4610	4610	68.1927162294	1.91	0.927520718399	11	264	98	6	0	0	0	0	1	0	UID3438	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae	g__Brevundimonas	68.1927162294	0.206459	264	0.927520718399	11	9	64.4703640201	3.81789291721	3.788807	0.872915499004	3641.88888889	652.336389781
OSS_A.mb.42	o__Pseudomonadales (UID4488)	185	813	308	94.64	6.31	65.96	4269441	0	321	321	20792	20792	13300	13300	79699	79699	59.8242486546	2.26	0.902488639613	11	4230	67	699	47	0	0	0	22	1	UID4513	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas	s__	59.8242486546	4.269441	4230	0.902488639613	11	6	62.2815364412	2.58021854953	4.96972916667	0.150097692723	4600.83333333	135.858279918
OSS_A.mb.45	root (UID1)	5656	56	24	0.00	0.00	0.00	201459	0	68	68	2890	2890	2962	2962	5207	5207	47.5426761773	1.73	0.908576931286	11	269	56	0	0	0	0	0	0	0	NA	NA	unresolved	47.5426761773	0.201459	269	0.908576931286	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.mb.44	c__Gammaproteobacteria (UID4445)	228	583	244	90.23	5.42	72.73	3697030	0	652	652	6960	6960	5670	5670	43592	43592	63.159455022	2.44	0.898908312889	11	3980	54	507	22	0	0	0	34	0	UID4505	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas;s__	63.159455022	3.69703	3980	0.898908312889	11	2	62.6322452433	0.0332865906449	4.6789245	0.0301395	4408.0	34.0
OSS_A.mb.47	root (UID1)	5656	56	24	0.00	0.00	0.00	376154	0	31	31	32409	32409	12134	12134	57881	57881	60.0150470286	2.60	0.868777149784	11	408	56	0	0	0	0	0	0	0	NA	NA	unresolved	60.0150470286	0.376154	408	0.868777149784	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.mb.46	o__Rhizobiales (UID3449)	345	430	257	98.83	2.27	0.00	5673940	0	75	75	195503	195503	75652	75652	870922	870922	62.7315939189	3.88	0.88510100565	11	5484	20	401	9	0	0	0	29	0	UID3638	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae	unresolved	62.7315939189	5.67394	5484	0.88510100565	11	3	62.3479369775	0.887043732365	6.13562533333	1.11406586492	5910.66666667	1171.71678413
OSS_A.mb.49	root (UID1)	5656	56	24	0.00	0.00	0.00	201658	0	8	8	34954	34954	25207	25207	95867	95867	59.0355949181	2.64	0.917910521774	11	242	56	0	0	0	0	0	0	0	NA	NA	unresolved	59.0355949181	0.201658	242	0.917910521774	11	NA	NA	NA	NA	NA	NA	NA
OSS_A.mb.48	c__Gammaproteobacteria (UID4445)	228	583	244	94.06	2.74	84.62	4214108	0	349	349	23261	23261	12074	12074	91608	91608	60.607915127	2.34	0.892626150065	11	4037	71	499	13	0	0	0	16	1	UID4507	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_2;s__Pseudomonas_stutzeri	g__Pseudomonas	60.607915127	4.214108	4037	0.892626150065	11	2	61.4245691469	0.864398893202	4.5883885	0.3551755	4340.0	290.0
KR11_N3.mb.14	c__Deltaproteobacteria (UID3216)	83	247	155	68.04	0.18	0.00	3367914	0	853	853	4324	4324	3948	3948	18631	18631	40.7939751431	3.56	0.870911193101	11	3554	76	169	2	0	0	0	33	1	UID3222	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfobacterales;f__Desulfobacteraceae	unresolved	40.7939751431	3.367914	3554	0.870911193101	11	10	47.573190738	4.42758846031	4.9265228	0.75252118178	4496.4	598.472422088
KR11_N3.mb.15	k__Bacteria (UID238)	2248	125	78	50.50	3.32	60.00	1154845	0	336	336	3558	3558	3437	3437	14779	14779	35.2237746191	2.69	0.853118816811	11	1270	46	74	5	0	0	0	34	3	UID238	k__Bacteria	p__Firmicutes	35.2237746191	1.154845	1270	0.853118816811	11	2248	48.7789324896	13.8070057331	3.6624436508	1.78384750046	3507.4341637	1613.71891752
KR11_N3.mb.16	root (UID1)	5656	56	24	0.00	0.00	0.00	381418	0	58	58	8572	8572	6576	6576	22383	22383	32.7538291323	5.78	0.886822331405	11	720	56	0	0	0	0	0	0	0	NA	NA	unresolved	32.7538291323	0.381418	720	0.886822331405	11	NA	NA	NA	NA	NA	NA	NA
KR11_N3.mb.17	c__Deltaproteobacteria (UID3216)	83	247	155	84.86	7.93	56.25	3964728	0	732	732	6298	6298	5416	5416	26122	26122	55.3012968355	3.47	0.873899293974	11	4375	39	194	13	1	0	0	37	1	UID3217	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria	o__Syntrophobacterales;f__Syntrophaceae;g__Desulfomonile;s__Desulfomonile_tiedjei	55.3012968355	3.964728	4375	0.873899293974	11	62	56.1284551379	8.30705690322	4.24122095161	0.949111478087	3829.01612903	789.75088951
KR11_N3.mb.10	root (UID1)	5656	56	24	0.00	0.00	0.00	401793	0	96	96	4165	4165	4185	4185	24046	24046	36.4762452308	2.84	0.898873300431	11	524	56	0	0	0	0	0	0	0	NA	NA	unresolved	36.4762452308	0.401793	524	0.898873300431	11	NA	NA	NA	NA	NA	NA	NA
KR11_N3.mb.11	k__Bacteria (UID1452)	924	163	110	91.49	8.26	0.00	3538493	0	645	645	6399	6399	5486	5486	35204	35204	45.6448267666	3.98	0.892659106574	11	3744	17	137	8	1	0	0	33	1	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	45.6448267666	3.538493	3744	0.892659106574	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
KR11_N3.mb.12	f__Rhodocyclaceae (UID3972)	30	540	241	96.06	1.24	0.00	3330513	0	23	23	272373	272373	144804	144804	499055	499055	61.056359786	1.07	0.920775568208	11	3178	29	508	3	0	0	0	29	0	UID3985	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Rhodocyclales;f__Rhodocyclaceae	unresolved	61.056359786	3.330513	3178	0.920775568208	11	17	65.8987056511	2.46835292806	4.46613729412	0.436763259742	4156.29411765	431.105932758
KR11_N3.mb.13	k__Bacteria (UID203)	5449	104	58	38.47	0.00	0.00	519393	0	163	163	3203	3203	3186	3186	7287	7287	38.4275490813	2.73	0.858756278964	11	591	67	37	0	0	0	0	11	0	UID1	k__Bacteria (root)	k__Bacteria	38.4275490813	0.519393	591	0.858756278964	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
KR11_N3.mb.18	k__Bacteria (UID203)	5449	104	58	65.52	0.00	0.00	2101094	0	146	146	20444	20444	14391	14391	72756	72756	58.8117428349	2.10	0.938421603222	11	2156	61	43	0	0	0	0	9	0	UID3961	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria	p__Sideroxydans;c__Sideroxydans;o__Sideroxydans;f__Sideroxydans;g__Sideroxydans;s__Sideroxydans_lithotrophicus	58.8117428349	2.101094	2156	0.938421603222	11	2	55.1482830719	2.39345939129	3.0830635	0.0794075	3027.5	21.5
KR11_N3.mb.19	c__Alphaproteobacteria (UID3422)	26	529	308	83.77	2.36	84.62	2950532	0	526	526	6711	6711	5609	5609	51765	51765	69.4048056418	1.92	0.913200060193	11	3297	73	445	10	1	0	0	43	0	UID3440	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Brevundimonas	unresolved	69.4048056418	2.950532	3297	0.913200060193	11	5	67.4801846146	0.721788371431	3.3624632	0.171649814813	3364.4	173.002427729
Undefined_mixed_planktonic.mb.64	o__Oceanospirillales (UID4446)	43	529	233	92.62	4.23	66.67	4631677	0	587	587	10963	10963	7890	7890	57842	57842	42.4722622065	2.15	0.895832330277	11	4610	69	439	21	0	0	0	14	1	UID4487	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas	s__	42.4722622065	4.631677	4610	0.895832330277	11	2	43.5165823481	0.922514183256	4.781572	0.318772	4423.0	186.0
KR11_0.1_MetaG.mb.98	k__Archaea (UID2)	207	149	107	57.33	2.18	75.00	648043	0	182	182	3697	3697	3560	3560	11930	11930	44.5709621121	3.09	0.841823767867	11	836	61	84	4	0	0	0	26	0	UID1	k__Archaea (root)	k__Archaea	44.5709621121	0.648043	836	0.841823767867	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
KR11_0.1_MetaG.mb.99	k__Bacteria (UID1452)	924	161	108	34.01	1.85	100.00	420547	0	112	112	3910	3910	3754	3754	9274	9274	40.3862112915	2.52	0.922496177597	11	540	92	67	2	0	0	0	29	0	UID2307	k__Bacteria	p__Armatimonadetes;c__Chthonomonadetes;o__Chthonomonadales;f__Chthonomonadaceae;g__Chthonomonas;s__Chthonomonas_calidirosea	40.3862112915	0.420547	540	0.922496177597	11	23	55.9597818041	5.95590811758	3.90703395652	1.73333076608	3352.7826087	1254.52443636
KR11_0.1_MetaG.mb.90	k__Bacteria (UID203)	5449	103	57	70.15	24.24	7.89	632990	0	150	150	4547	4547	4219	4219	24128	24128	40.4966903111	2.89	0.922193083619	11	813	21	48	32	2	0	0	18	17	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	40.4966903111	0.63299	813	0.922193083619	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
KR11_0.1_MetaG.mb.91	k__Bacteria (UID203)	5449	104	58	23.20	1.72	0.00	1333930	0	458	458	2896	2896	2912	2912	9844	9844	40.9763630775	4.08	0.898957216646	11	1529	83	19	2	0	0	0	5	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	40.9763630775	1.33393	1529	0.898957216646	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
KR11_0.1_MetaG.mb.92	k__Bacteria (UID203)	5449	104	58	28.78	0.00	0.00	312722	0	98	98	3210	3210	3191	3191	6490	6490	43.4254705457	2.37	0.930260742768	11	376	71	33	0	0	0	0	14	0	UID1	k__Bacteria (root)	k__Bacteria	43.4254705457	0.312722	376	0.930260742768	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
KR11_0.1_MetaG.mb.93	k__Bacteria (UID2565)	2921	152	93	61.49	2.15	0.00	834581	0	220	220	4271	4271	3793	3793	13028	13028	41.2877839299	2.25	0.939871624204	11	1024	45	105	2	0	0	0	37	0	UID2982	k__Bacteria	p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	41.2877839299	0.834581	1024	0.939871624204	11	88	44.2282294983	7.81376598976	2.42188205682	2.19213346454	2142.11363636	1851.65080175
KR11_0.1_MetaG.mb.94	root (UID1)	5656	56	24	0.00	0.00	0.00	502756	0	101	101	5737	5737	4977	4977	43121	43121	44.9824566987	3.53	0.918550947179	11	868	56	0	0	0	0	0	0	0	NA	NA	unresolved	44.9824566987	0.502756	868	0.918550947179	11	NA	NA	NA	NA	NA	NA	NA
KR11_0.1_MetaG.mb.95	k__Bacteria (UID1452)	924	163	110	96.36	8.48	9.09	4132775	0	56	56	175447	175447	73799	73799	277398	277398	45.3898893601	3.12	0.888782234697	11	3861	4	150	8	1	0	0	42	0	UID2310	k__Bacteria;p__Chloroflexi	c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__Anaerolinea;s__Anaerolinea_thermophila	45.3898893601	4.132775	3861	0.888782234697	11	2	56.2911854198	2.4415124799	4.335458	0.80308	3708.0	484.0
KR11_0.1_MetaG.mb.96	k__Bacteria (UID203)	5449	104	58	8.62	0.00	0.00	611284	0	208	208	2931	2931	2938	2938	7588	7588	37.7683695304	2.24	0.912075238351	11	759	98	6	0	0	0	0	2	0	UID2981	k__Bacteria	p__Cloacimonetes;c__Candidatus_Cloacamonas;o__Candidatus_Cloacamonas;f__Candidatus_Cloacamonas;g__Candidatus_Cloacamonas;s__Candidatus_Cloacamonas_acidaminovorans	37.7683695304	0.611284	759	0.912075238351	11	2	42.9626862761	5.0891583566	3.0447275	0.7979075	2528.5	659.5
KR11_0.1_MetaG.mb.97	k__Bacteria (UID203)	5449	104	58	71.68	1.72	0.00	654511	0	20	20	62875	62875	32725	32725	135012	135012	37.8688822648	1.01	0.886147062463	11	650	18	85	1	0	0	0	37	0	UID1	k__Bacteria (root)	k__Bacteria	37.8688822648	0.654511	650	0.886147062463	11	5656	49.2752660014	13.0081081425	3.76173456931	1.81655134913	3559.91760962	1650.82761538
Modern_marine_glass_biofilm.mb.39	c__Gammaproteobacteria (UID4266)	1097	270	172	83.14	1.20	0.00	1265672	0	186	186	8347	8347	6804	6804	38970	38970	41.9539185508	2.17	0.893892730502	11	1273	31	236	3	0	0	0	41	1	UID4389	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Legionellales	f__Coxiellaceae;g__Coxiella;s__Coxiella_burnetii	41.9539185508	1.265672	1273	0.893892730502	11	23	40.0031856841	3.05021549209	3.19296878261	0.700009613884	2941.52173913	541.426125642
Modern_marine_glass_biofilm.mb.38	k__Bacteria (UID203)	5449	104	58	35.97	1.72	100.00	1560665	0	390	390	4236	4236	4001	4001	24175	24175	69.0726068695	1.64	0.918632121564	11	1851	78	25	1	0	0	0	4	0	UID1455	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__Acidimicrobium_ferrooxidans	69.0726068695	1.560665	1851	0.918632121564	11	701	64.9347552715	6.79360806754	4.49661965906	2.15301080913	4175.64194009	1972.29652275
Modern_marine_glass_biofilm.mb.35	k__Bacteria (UID203)	5449	104	58	11.21	0.00	0.00	355204	0	123	123	2885	2885	2887	2887	7047	7047	53.5469758223	1.78	0.922013828673	11	446	96	8	0	0	0	0	5	0	UID3880	k__Bacteria;p__Proteobacteria	c__Zetaproteobacteria;o__Mariprofundales;f__Mariprofundaceae;g__Mariprofundus;s__Mariprofundus_ferrooxydans	53.5469758223	0.355204	446	0.922013828673	11	1495	52.9489836668	10.613533521	4.27321480201	1.5745609793	4019.91237458	1426.77094264
Modern_marine_glass_biofilm.mb.34	root (UID1)	5656	56	24	0.00	0.00	0.00	431921	0	13	13	41591	41591	33224	33224	159967	159967	53.4618599235	3.28	0.902977627853	11	495	56	0	0	0	0	0	0	0	NA	NA	unresolved	53.4618599235	0.431921	495	0.902977627853	11	NA	NA	NA	NA	NA	NA	NA
Modern_marine_glass_biofilm.mb.37	k__Bacteria (UID203)	5449	104	58	13.79	0.00	0.00	639084	0	115	115	6382	6382	5557	5557	17317	17317	37.0156348774	2.17	0.942140626271	11	685	95	9	0	0	0	0	1	0	UID3161	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Sulfurimonas	s__	37.0156348774	0.639084	685	0.942140626271	11	2	34.0295364398	0.432420326356	2.5771215	0.3755605	2549.0	385.0
Modern_marine_glass_biofilm.mb.36	k__Bacteria (UID2565)	2921	143	88	86.05	15.18	3.85	5306300	0	745	745	11058	11058	7122	7122	54590	54590	64.8937489399	1.42	0.87112262782	11	4702	16	105	20	2	0	0	30	6	UID2983	k__Bacteria;p__Planctomycetes;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae	unresolved	64.8937489399	5.3063	4702	0.87112262782	11	11	53.2536077313	6.59699903983	6.27668727273	1.36762595276	5441.09090909	1274.33379775
Modern_marine_glass_biofilm.mb.31	k__Bacteria (UID1452)	924	151	101	60.40	1.98	0.00	1185862	0	132	132	25447	25447	8983	8983	64759	64759	41.9648323329	6.13	0.915172254444	11	1259	43	106	2	0	0	0	39	0	UID2322	k__Bacteria;p__Chloroflexi;c__Dehalococcoidetes	o__Dehalococcoidales;f__Dehalococcoidaceae;g__Dehalococcoides;s__Dehalococcoides_mccartyi	41.9648323329	1.185862	1259	0.915172254444	11	8	51.6801742069	5.60843422503	2.56676975	1.94644166535	2389.75	1444.1793301
Modern_marine_glass_biofilm.mb.30	k__Bacteria (UID1453)	901	171	117	83.16	13.25	55.56	2940009	0	385	385	11686	11686	7636	7636	82076	82076	67.9508804225	3.18	0.908906061172	11	3099	43	112	15	1	0	0	21	2	UID1455	k__Bacteria;p__Actinobacteria;c__Actinobacteria	o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidimicrobium;s__Acidimicrobium_ferrooxidans	67.9508804225	2.940009	3099	0.908906061172	11	701	64.9347552715	6.79360806754	4.49661965906	2.15301080913	4175.64194009	1972.29652275
Modern_marine_glass_biofilm.mb.33	root (UID1)	5656	56	24	0.00	0.00	0.00	357628	0	51	51	10924	10924	7012	7012	34109	34109	32.7829476439	2.08	0.853638417574	11	437	56	0	0	0	0	0	0	0	NA	NA	unresolved	32.7829476439	0.357628	437	0.853638417574	11	NA	NA	NA	NA	NA	NA	NA
